index,date,user_submitted_review,title,total_purchased,distribution_channel,author
2756,2019-09-19,1.0,The Art of War,4.0,Online,Sun Tzu
2757,2019-09-16,,The 10X Rule,3.0,Online,Grant Cardone
2758,2019-10-10,2.0,A Technique for Producing Ideas,6.0,In-Person,James Webb Young
2759,2019-08-29,4.0,The Art of Profitability,3.0,In-Person,Adrian Slywotzky
2760,2019-05-09,3.0,The Art of Profitability,3.0,Online,Adrian Slywotzky
2761,2019-11-02,,The 10X Rule,8.0,In-Person,Grant Cardone
2762,2019-02-25,5.0,A Technique for Producing Ideas,1.0,Online,James Webb Young
2763,2019-12-10,5.0,The 10X Rule,1.0,Online,Grant Cardone
2764,2019-09-21,,The 10X Rule,4.0,Online,Grant Cardone
2765,2019-10-22,1.0,The 10X Rule,4.0,Online,Grant Cardone
2766,2019-12-23,4.0,The 10X Rule,6.0,In-Person,Grant Cardone
2767,2019-03-12,4.0,The Art of Profitability,2.0,Online,Adrian Slywotzky
2768,2019-07-11,1.0,The Art of Profitability,1.0,In-Person,Adrian Slywotzky
2769,2019-07-02,4.0,A Technique for Producing Ideas,4.0,Online,James Webb Young
2770,2019-01-08,2.0,A Technique for Producing Ideas,4.0,Online,James Webb Young
2771,2019-07-05,,The Art of Profitability,2.0,Online,Adrian Slywotzky
2772,2019-01-22,2.0,The 10X Rule,2.0,In-Person,Grant Cardone
2773,2019-02-09,5.0,The 10X Rule,1.0,Online,Grant Cardone
2774,2019-08-12,5.0,A Technique for Producing Ideas,5.0,In-Person,James Webb Young
2775,2019-12-25,5.0,10% Happier,8.0,In-Person,Dan Harris
2776,2019-10-23,,A Technique for Producing Ideas,7.0,Online,James Webb Young
2777,2019-02-19,4.0,The Art of Profitability,1.0,In-Person,Adrian Slywotzky
2778,2019-06-09,5.0,The 10X Rule,2.0,Online,Grant Cardone
2780,2019-10-14,2.0,A Technique for Producing Ideas,9.0,In-Person,James Webb Young
2781,2019-03-23,3.0,The Art of Profitability,9.0,In-Person,Adrian Slywotzky
2782,2019-10-08,5.0,The 10X Rule,1.0,Online,Grant Cardone
2783,2019-11-06,,The 10X Rule,6.0,Online,Grant Cardone
2784,2019-06-14,5.0,The Art of Profitability,6.0,In-Person,Adrian Slywotzky
2785,2019-07-18,3.0,The 10X Rule,4.0,In-Person,Grant Cardone
2787,2019-08-21,5.0,The Art of Profitability,5.0,Online,Adrian Slywotzky
2788,2019-07-03,,10% Happier,6.0,Online,Dan Harris
2791,2019-06-16,5.0,The 10X Rule,6.0,Online,Grant Cardone
2792,2019-09-09,5.0,10% Happier,5.0,Online,Dan Harris
2793,2019-01-18,,The 10X Rule,4.0,Online,Grant Cardone
2794,2019-02-08,,A Technique for Producing Ideas,3.0,In-Person,James Webb Young
2795,2019-06-29,,10% Happier,5.0,In-Person,Dan Harris
2796,2019-11-13,2.0,A Technique for Producing Ideas,4.0,Online,James Webb Young
2797,2019-06-25,5.0,10% Happier,4.0,In-Person,Dan Harris
2798,2019-02-22,4.0,The Art of Profitability,4.0,In-Person,Adrian Slywotzky
2799,2019-02-24,,The Art of Profitability,1.0,Online,Adrian Slywotzky
2800,2019-05-01,3.0,The 10X Rule,4.0,Online,Grant Cardone
2802,2019-11-22,4.0,A Technique for Producing Ideas,2.0,Online,James Webb Young
2803,2019-10-09,3.0,The 10X Rule,3.0,Online,Grant Cardone
2804,2019-07-31,5.0,The Art of Profitability,1.0,Online,Adrian Slywotzky
2805,2019-02-24,5.0,The Art of Profitability,5.0,In-Person,Adrian Slywotzky
2806,2019-03-15,4.0,The 10X Rule,4.0,In-Person,Grant Cardone
2807,2019-11-04,5.0,The 10X Rule,2.0,Online,Grant Cardone
2808,2019-02-15,4.0,The 10X Rule,7.0,Online,Grant Cardone
2809,2019-10-12,4.0,The Art of War,2.0,Online,Sun Tzu
2811,2019-09-28,1.0,The 10X Rule,2.0,Online,Grant Cardone
2812,2019-06-21,3.0,The 10X Rule,5.0,Online,Grant Cardone
2813,2019-05-03,3.0,The Art of Profitability,4.0,In-Person,Adrian Slywotzky
2815,2019-02-11,2.0,10% Happier,6.0,Online,Dan Harris
2817,2019-05-12,,The Art of War,2.0,In-Person,Sun Tzu
2818,2019-10-27,1.0,The 10X Rule,1.0,Online,Grant Cardone
2819,2019-12-17,4.0,The 10X Rule,7.0,Online,Grant Cardone
2820,2019-06-12,5.0,A Technique for Producing Ideas,0.0,Online,James Webb Young
2822,2019-09-01,3.0,10% Happier,5.0,Online,Dan Harris
2823,2019-04-14,5.0,10% Happier,9.0,In-Person,Dan Harris
2824,2019-03-19,4.0,The 10X Rule,2.0,Online,Grant Cardone
2825,2019-11-30,5.0,The Art of War,3.0,Online,Sun Tzu
2826,2019-01-12,1.0,The 10X Rule,2.0,Online,Grant Cardone
2827,2019-04-28,4.0,10% Happier,4.0,Online,Dan Harris
2828,2019-04-20,5.0,10% Happier,2.0,Online,Dan Harris
2830,2019-09-06,4.0,The Art of Profitability,3.0,Online,Adrian Slywotzky
2831,2019-03-29,4.0,The 10X Rule,5.0,Online,Grant Cardone
2832,2019-04-01,3.0,A Technique for Producing Ideas,3.0,In-Person,James Webb Young
2834,2019-06-21,1.0,A Technique for Producing Ideas,4.0,In-Person,James Webb Young
2835,2019-06-27,1.0,The 10X Rule,4.0,Online,Grant Cardone
2837,2019-11-06,,The 10X Rule,5.0,Online,Grant Cardone
2838,2019-03-24,4.0,A Technique for Producing Ideas,3.0,Online,James Webb Young
2839,2019-10-07,3.0,A Technique for Producing Ideas,5.0,Online,James Webb Young
2840,2019-09-21,5.0,The 10X Rule,4.0,Online,Grant Cardone
2841,2019-05-02,1.0,The 10X Rule,2.0,Online,Grant Cardone
2842,2019-03-07,,10% Happier,5.0,Online,Dan Harris
2843,2019-01-09,4.0,10% Happier,4.0,Online,Dan Harris
2844,2019-07-14,,The 10X Rule,3.0,Online,Grant Cardone
2845,2019-06-01,3.0,The 10X Rule,5.0,Online,Grant Cardone
2846,2019-03-31,4.0,The Art of Profitability,4.0,Online,Adrian Slywotzky
2847,2019-01-02,,The 10X Rule,2.0,In-Person,Grant Cardone
2848,2019-07-10,4.0,A Technique for Producing Ideas,7.0,Online,James Webb Young
2849,2019-01-13,2.0,A Technique for Producing Ideas,7.0,Online,James Webb Young
2851,2019-08-21,4.0,A Technique for Producing Ideas,5.0,Online,James Webb Young
2852,2019-01-16,,The Art of Profitability,5.0,Online,Adrian Slywotzky
2853,2019-10-12,1.0,The 10X Rule,2.0,In-Person,Grant Cardone
2856,2019-10-12,2.0,A Technique for Producing Ideas,1.0,Online,James Webb Young
2857,2019-12-03,5.0,The 10X Rule,2.0,Online,Grant Cardone
2858,2019-04-07,5.0,A Technique for Producing Ideas,4.0,Online,James Webb Young
2859,2019-08-13,3.0,The 10X Rule,2.0,Online,Grant Cardone
2860,2019-01-31,5.0,The Art of Profitability,3.0,In-Person,Adrian Slywotzky
2861,2019-08-19,1.0,The Art of War,6.0,Online,Sun Tzu
2862,2019-08-19,5.0,The Art of Profitability,3.0,Online,Adrian Slywotzky
2864,2019-12-01,5.0,The Art of Profitability,4.0,Online,Adrian Slywotzky
2865,2019-04-18,4.0,The 10X Rule,9.0,Online,Grant Cardone
2866,2019-01-13,4.0,A Technique for Producing Ideas,6.0,Online,James Webb Young
2867,2019-01-16,5.0,A Technique for Producing Ideas,4.0,Online,James Webb Young
2869,2019-07-09,,The Art of Profitability,3.0,In-Person,Adrian Slywotzky
2870,2019-09-26,2.0,The 10X Rule,5.0,Online,Grant Cardone
2871,2019-05-06,2.0,The Art of War,8.0,In-Person,Sun Tzu
2872,2019-10-29,2.0,A Technique for Producing Ideas,2.0,Online,James Webb Young
2873,2019-01-02,5.0,The 10X Rule,1.0,Online,Grant Cardone
2874,2019-02-18,3.0,The 10X Rule,4.0,In-Person,Grant Cardone
2875,2019-11-13,5.0,The 10X Rule,6.0,In-Person,Grant Cardone
2876,2019-04-02,3.0,A Technique for Producing Ideas,3.0,Online,James Webb Young
2877,2019-10-17,1.0,A Technique for Producing Ideas,5.0,Online,James Webb Young
2880,2019-11-27,3.0,A Technique for Producing Ideas,1.0,In-Person,James Webb Young
2881,2019-08-25,5.0,The 10X Rule,3.0,Online,Grant Cardone
2882,2019-08-25,3.0,The 10X Rule,2.0,Online,Grant Cardone
2883,2019-09-15,,A Technique for Producing Ideas,8.0,Online,James Webb Young
2884,2019-09-24,3.0,The 10X Rule,4.0,In-Person,Grant Cardone
2885,2019-07-31,5.0,A Technique for Producing Ideas,2.0,In-Person,James Webb Young
2887,2019-09-10,,A Technique for Producing Ideas,4.0,Online,James Webb Young
2888,2019-12-05,5.0,The 10X Rule,6.0,Online,Grant Cardone
2889,2019-12-08,4.0,A Technique for Producing Ideas,2.0,Online,James Webb Young
2890,2019-11-04,3.0,The 10X Rule,0.0,In-Person,Grant Cardone
2891,2019-03-25,3.0,10% Happier,3.0,Online,Dan Harris
2892,2019-06-09,,A Technique for Producing Ideas,6.0,Online,James Webb Young
2893,2019-01-25,3.0,The Art of Profitability,5.0,In-Person,Adrian Slywotzky
2894,2019-09-24,,A Technique for Producing Ideas,6.0,Online,James Webb Young
2895,2019-06-14,4.0,The Art of War,5.0,Online,Sun Tzu
2896,2019-03-31,2.0,A Technique for Producing Ideas,1.0,Online,James Webb Young
2897,2019-10-31,,The 10X Rule,1.0,Online,Grant Cardone
2898,2019-03-28,5.0,The 10X Rule,2.0,Online,Grant Cardone
2899,2019-04-18,,10% Happier,7.0,Online,Dan Harris
2900,2019-11-23,5.0,A Technique for Producing Ideas,4.0,Online,James Webb Young
2902,2019-07-26,5.0,10% Happier,5.0,Online,Dan Harris
2903,2019-04-13,3.0,A Technique for Producing Ideas,4.0,In-Person,James Webb Young
2904,2019-04-09,1.0,A Technique for Producing Ideas,1.0,Online,James Webb Young
2905,2019-09-06,2.0,A Technique for Producing Ideas,4.0,Online,James Webb Young
2906,2019-09-14,4.0,A Technique for Producing Ideas,3.0,In-Person,James Webb Young
2907,2019-01-29,3.0,A Technique for Producing Ideas,6.0,Online,James Webb Young
2908,2019-03-29,2.0,The 10X Rule,1.0,In-Person,Grant Cardone
2909,2019-12-09,,The 10X Rule,7.0,Online,Grant Cardone
2910,2019-08-05,2.0,The Art of Profitability,2.0,Online,Adrian Slywotzky
2911,2019-10-05,,The Art of Profitability,3.0,Online,Adrian Slywotzky
2912,2019-06-21,,The Art of Profitability,2.0,Online,Adrian Slywotzky
2913,2019-11-30,5.0,The 10X Rule,5.0,Online,Grant Cardone
2914,2019-11-09,5.0,A Technique for Producing Ideas,4.0,Online,James Webb Young
2915,2019-12-16,4.0,A Technique for Producing Ideas,3.0,In-Person,James Webb Young
2916,2019-12-26,5.0,A Technique for Producing Ideas,6.0,Online,James Webb Young
2917,2019-01-26,,The 10X Rule,4.0,Online,Grant Cardone
2919,2019-06-04,5.0,A Technique for Producing Ideas,2.0,In-Person,James Webb Young
2921,2019-02-02,2.0,The Art of War,4.0,Online,Sun Tzu
2922,2019-09-12,2.0,10% Happier,5.0,In-Person,Dan Harris
2923,2019-10-09,1.0,A Technique for Producing Ideas,2.0,In-Person,James Webb Young
2925,2019-02-20,3.0,A Technique for Producing Ideas,4.0,Online,James Webb Young
2926,2019-08-09,2.0,The 10X Rule,8.0,Online,Grant Cardone
2927,2019-04-25,1.0,10% Happier,5.0,In-Person,Dan Harris
2928,2019-02-17,3.0,A Technique for Producing Ideas,5.0,Online,James Webb Young
2929,2019-03-12,5.0,A Technique for Producing Ideas,4.0,Online,James Webb Young
2930,2019-09-03,5.0,10% Happier,6.0,In-Person,Dan Harris
2931,2019-04-26,,A Technique for Producing Ideas,2.0,Online,James Webb Young
2932,2019-02-24,2.0,The 10X Rule,10.0,Online,Grant Cardone
2933,2019-12-21,5.0,A Technique for Producing Ideas,2.0,Online,James Webb Young
2934,2019-08-30,1.0,A Technique for Producing Ideas,5.0,Online,James Webb Young
2935,2019-07-09,5.0,The Art of Profitability,1.0,In-Person,Adrian Slywotzky
2936,2019-06-01,4.0,A Technique for Producing Ideas,2.0,Online,James Webb Young
2937,2019-10-08,4.0,A Technique for Producing Ideas,3.0,In-Person,James Webb Young
2938,2019-02-26,5.0,The 10X Rule,3.0,Online,Grant Cardone
2939,2019-12-06,3.0,A Technique for Producing Ideas,5.0,In-Person,James Webb Young
2940,2019-02-15,5.0,The Art of War,5.0,Online,Sun Tzu
2941,2019-04-12,3.0,The 10X Rule,5.0,Online,Grant Cardone
2942,2019-07-16,3.0,10% Happier,4.0,In-Person,Dan Harris
2943,2019-12-20,3.0,The 10X Rule,3.0,Online,Grant Cardone
2944,2019-02-07,,10% Happier,2.0,In-Person,Dan Harris
2945,2019-09-30,5.0,The Art of Profitability,4.0,In-Person,Adrian Slywotzky
2946,2019-07-13,2.0,The 10X Rule,6.0,Online,Grant Cardone
2947,2019-08-14,,The Art of War,4.0,Online,Sun Tzu
2950,2019-03-17,3.0,A Technique for Producing Ideas,3.0,Online,James Webb Young
2951,2019-03-21,5.0,The 10X Rule,3.0,In-Person,Grant Cardone
2952,2019-06-21,4.0,The Art of Profitability,8.0,In-Person,Adrian Slywotzky
2953,2019-12-30,5.0,A Technique for Producing Ideas,6.0,Online,James Webb Young
2954,2019-10-01,1.0,The 10X Rule,3.0,Online,Grant Cardone
2955,2019-11-18,,A Technique for Producing Ideas,7.0,Online,James Webb Young
2956,2019-02-17,3.0,The Art of Profitability,2.0,In-Person,Adrian Slywotzky
2957,2019-11-15,4.0,A Technique for Producing Ideas,1.0,Online,James Webb Young
2958,2019-03-18,3.0,The Art of Profitability,7.0,Online,Adrian Slywotzky
2960,2019-02-12,2.0,A Technique for Producing Ideas,5.0,Online,James Webb Young
2961,2019-06-24,5.0,The Art of Profitability,6.0,In-Person,Adrian Slywotzky
2962,2019-02-22,4.0,The 10X Rule,1.0,Online,Grant Cardone
2963,2019-09-11,5.0,A Technique for Producing Ideas,6.0,Online,James Webb Young
2964,2019-12-22,5.0,The Art of Profitability,1.0,Online,Adrian Slywotzky
2966,2019-10-20,,A Technique for Producing Ideas,3.0,Online,James Webb Young
2967,2019-07-02,2.0,10% Happier,2.0,In-Person,Dan Harris
2968,2019-12-13,2.0,The 10X Rule,2.0,Online,Grant Cardone
2969,2019-12-03,1.0,The Art of Profitability,5.0,In-Person,Adrian Slywotzky
2970,2019-06-11,3.0,10% Happier,5.0,Online,Dan Harris
2971,2019-09-07,2.0,The 10X Rule,6.0,Online,Grant Cardone
2972,2019-08-16,1.0,The 10X Rule,3.0,Online,Grant Cardone
2973,2019-11-15,5.0,The 10X Rule,2.0,Online,Grant Cardone
2974,2019-05-26,2.0,The 10X Rule,5.0,Online,Grant Cardone
2976,2019-07-24,4.0,The Art of Profitability,2.0,Online,Adrian Slywotzky
2977,2019-12-30,4.0,The 10X Rule,3.0,Online,Grant Cardone
2978,2019-08-16,5.0,A Technique for Producing Ideas,3.0,Online,James Webb Young
2979,2019-12-24,5.0,The 10X Rule,4.0,Online,Grant Cardone
2980,2019-10-25,,A Technique for Producing Ideas,5.0,Online,James Webb Young
2981,2019-12-15,,The Art of Profitability,5.0,Online,Adrian Slywotzky
2982,2019-09-01,5.0,10% Happier,2.0,Online,Dan Harris
2983,2019-10-25,3.0,A Technique for Producing Ideas,3.0,Online,James Webb Young
2984,2019-04-27,4.0,10% Happier,3.0,Online,Dan Harris
2985,2019-08-22,4.0,The 10X Rule,3.0,Online,Grant Cardone
2986,2019-02-06,2.0,10% Happier,5.0,Online,Dan Harris
2987,2019-04-25,5.0,The 10X Rule,3.0,Online,Grant Cardone
2988,2019-07-06,5.0,A Technique for Producing Ideas,3.0,In-Person,James Webb Young
2989,2019-03-30,,A Technique for Producing Ideas,5.0,In-Person,James Webb Young
2990,2019-10-20,,The 10X Rule,4.0,In-Person,Grant Cardone
2991,2019-06-02,1.0,A Technique for Producing Ideas,6.0,Online,James Webb Young
2992,2019-02-12,5.0,The 10X Rule,2.0,Online,Grant Cardone
2993,2019-09-09,3.0,The Art of Profitability,2.0,Online,Adrian Slywotzky
2994,2019-01-02,3.0,The 10X Rule,6.0,Online,Grant Cardone
2995,2019-05-15,,The 10X Rule,3.0,Online,Grant Cardone
2996,2019-04-28,,A Technique for Producing Ideas,6.0,Online,James Webb Young
2997,2019-07-28,4.0,The 10X Rule,0.0,In-Person,Grant Cardone
2998,2019-06-05,,A Technique for Producing Ideas,9.0,Online,James Webb Young
2999,2019-05-09,1.0,The Art of War,6.0,Online,Sun Tzu
3000,2019-04-26,3.0,The Art of Profitability,6.0,Online,Adrian Slywotzky
3002,2019-07-06,4.0,A Technique for Producing Ideas,4.0,Online,James Webb Young
3003,2019-06-27,4.0,The 10X Rule,7.0,In-Person,Grant Cardone
3004,2019-09-11,4.0,The 10X Rule,5.0,Online,Grant Cardone
3005,2019-03-02,4.0,A Technique for Producing Ideas,1.0,In-Person,James Webb Young
3006,2019-01-24,5.0,The 10X Rule,5.0,Online,Grant Cardone
3007,2019-10-03,,A Technique for Producing Ideas,4.0,In-Person,James Webb Young
3008,2019-11-28,4.0,The 10X Rule,6.0,Online,Grant Cardone
3009,2019-09-07,1.0,10% Happier,8.0,Online,Dan Harris
3010,2019-06-24,2.0,The 10X Rule,5.0,In-Person,Grant Cardone
3011,2019-11-02,2.0,The 10X Rule,5.0,Online,Grant Cardone
3012,2019-04-28,,The Art of Profitability,3.0,In-Person,Adrian Slywotzky
3013,2019-12-08,1.0,The 10X Rule,4.0,Online,Grant Cardone
3015,2019-06-21,1.0,A Technique for Producing Ideas,2.0,Online,James Webb Young
3016,2019-07-14,,A Technique for Producing Ideas,1.0,Online,James Webb Young
3017,2019-08-29,5.0,The 10X Rule,2.0,Online,Grant Cardone
3018,2019-06-28,4.0,A Technique for Producing Ideas,2.0,Online,James Webb Young
3019,2019-05-04,4.0,A Technique for Producing Ideas,5.0,Online,James Webb Young
3020,2019-12-27,,The 10X Rule,2.0,In-Person,Grant Cardone
3021,2019-09-05,1.0,A Technique for Producing Ideas,3.0,Online,James Webb Young
3022,2019-01-27,5.0,The Art of Profitability,3.0,Online,Adrian Slywotzky
3023,2019-03-06,,The Art of War,3.0,In-Person,Sun Tzu
3024,2019-12-16,5.0,A Technique for Producing Ideas,4.0,Online,James Webb Young
3025,2019-09-15,3.0,A Technique for Producing Ideas,2.0,Online,James Webb Young
3027,2019-04-28,3.0,A Technique for Producing Ideas,5.0,Online,James Webb Young
3028,2019-10-22,,The 10X Rule,3.0,Online,Grant Cardone
3029,2019-03-13,4.0,The 10X Rule,7.0,Online,Grant Cardone
3030,2019-05-17,2.0,A Technique for Producing Ideas,6.0,In-Person,James Webb Young
3031,2019-12-11,1.0,The 10X Rule,2.0,In-Person,Grant Cardone
3032,2019-07-14,,10% Happier,3.0,In-Person,Dan Harris
3033,2019-01-20,4.0,The 10X Rule,6.0,In-Person,Grant Cardone
3035,2019-01-19,3.0,A Technique for Producing Ideas,3.0,Online,James Webb Young
3037,2019-12-18,5.0,A Technique for Producing Ideas,6.0,Online,James Webb Young
3038,2019-03-05,5.0,A Technique for Producing Ideas,7.0,In-Person,James Webb Young
3039,2019-03-25,,A Technique for Producing Ideas,9.0,In-Person,James Webb Young
3041,2019-01-19,,A Technique for Producing Ideas,3.0,Online,James Webb Young
3042,2019-07-04,3.0,A Technique for Producing Ideas,3.0,Online,James Webb Young
3043,2019-10-17,1.0,A Technique for Producing Ideas,5.0,Online,James Webb Young
3044,2019-12-29,1.0,The Art of Profitability,3.0,In-Person,Adrian Slywotzky
3046,2019-10-22,,The 10X Rule,6.0,Online,Grant Cardone
3047,2019-12-02,2.0,A Technique for Producing Ideas,3.0,In-Person,James Webb Young
3048,2019-04-13,1.0,A Technique for Producing Ideas,3.0,In-Person,James Webb Young
3050,2019-12-21,1.0,The 10X Rule,0.0,In-Person,Grant Cardone
3052,2019-06-06,4.0,10% Happier,1.0,Online,Dan Harris
3053,2019-05-19,,The Art of Profitability,4.0,Online,Adrian Slywotzky
3054,2019-08-30,,A Technique for Producing Ideas,5.0,In-Person,James Webb Young
3055,2019-10-17,4.0,The Art of Profitability,5.0,In-Person,Adrian Slywotzky
3056,2019-03-17,5.0,A Technique for Producing Ideas,4.0,Online,James Webb Young
3057,2019-08-17,3.0,10% Happier,7.0,Online,Dan Harris
3058,2019-12-10,4.0,A Technique for Producing Ideas,2.0,In-Person,James Webb Young
3059,2019-02-15,4.0,10% Happier,5.0,Online,Dan Harris
3060,2019-04-07,,A Technique for Producing Ideas,3.0,Online,James Webb Young
3061,2019-10-22,5.0,The 10X Rule,4.0,Online,Grant Cardone
3062,2019-11-16,3.0,The Art of Profitability,3.0,In-Person,Adrian Slywotzky
3063,2019-02-24,3.0,10% Happier,5.0,Online,Dan Harris
3064,2019-06-02,5.0,The 10X Rule,5.0,Online,Grant Cardone
3067,2019-06-20,4.0,The 10X Rule,5.0,Online,Grant Cardone
3068,2019-01-30,1.0,A Technique for Producing Ideas,2.0,Online,James Webb Young
3070,2019-12-25,3.0,The Art of Profitability,3.0,Online,Adrian Slywotzky
3071,2019-02-02,1.0,A Technique for Producing Ideas,3.0,In-Person,James Webb Young
3072,2019-07-26,4.0,The Compound Effect,3.0,Online,Darren Hardy
3073,2019-02-18,5.0,The Art of Profitability,8.0,In-Person,Adrian Slywotzky
3074,2019-06-23,5.0,The 10X Rule,7.0,Online,Grant Cardone
3075,2019-03-15,2.0,The 10X Rule,4.0,In-Person,Grant Cardone
3076,2019-06-20,4.0,10% Happier,2.0,Online,Dan Harris
3077,2019-05-17,4.0,A Technique for Producing Ideas,2.0,Online,James Webb Young
3078,2019-01-12,3.0,The Art of War,2.0,In-Person,Sun Tzu
3079,2019-10-20,5.0,A Technique for Producing Ideas,3.0,Online,James Webb Young
3080,2019-02-21,4.0,10% Happier,6.0,Online,Dan Harris
3081,2019-12-29,1.0,10% Happier,5.0,In-Person,Dan Harris
3082,2019-03-05,4.0,The 10X Rule,2.0,Online,Grant Cardone
3083,2019-01-16,4.0,The 10X Rule,7.0,Online,Grant Cardone
3084,2019-03-22,3.0,The 10X Rule,4.0,Online,Grant Cardone
3085,2019-02-21,,A Technique for Producing Ideas,6.0,Online,James Webb Young
3087,2019-12-18,5.0,A Technique for Producing Ideas,7.0,Online,James Webb Young
3088,2019-11-01,4.0,The 10X Rule,2.0,Online,Grant Cardone
3091,2019-12-04,4.0,The 10X Rule,7.0,Online,Grant Cardone
3092,2019-09-02,5.0,10% Happier,9.0,Online,Dan Harris
3093,2019-02-14,5.0,A Technique for Producing Ideas,3.0,Online,James Webb Young
3094,2019-03-26,5.0,The 10X Rule,7.0,In-Person,Grant Cardone
3097,2019-02-06,4.0,A Technique for Producing Ideas,2.0,Online,James Webb Young
3098,2019-10-14,3.0,The Art of Profitability,8.0,Online,Adrian Slywotzky
3100,2019-12-29,5.0,A Technique for Producing Ideas,6.0,Online,James Webb Young
3101,2019-08-19,5.0,The 10X Rule,3.0,Online,Grant Cardone
3102,2019-12-15,2.0,The 10X Rule,5.0,Online,Grant Cardone
3103,2019-01-02,2.0,The 10X Rule,4.0,In-Person,Grant Cardone
3104,2019-12-17,4.0,The 10X Rule,2.0,Online,Grant Cardone
3105,2019-11-20,5.0,10% Happier,6.0,In-Person,Dan Harris
3106,2019-07-08,5.0,10% Happier,4.0,Online,Dan Harris
3107,2019-05-09,3.0,The 10X Rule,3.0,In-Person,Grant Cardone
3108,2019-06-07,4.0,A Technique for Producing Ideas,6.0,In-Person,James Webb Young
